,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA_x,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,all_star,total_points,PPG,conference_B10,conference_B12,conference_BE,conference_Non_major,conference_P10,conference_P12,conference_SEC,Pos_F,Pos_G
141,Jrue Holiday,UCLA,35,67.6,107.2,20.5,50.4,53.15,6.0,11.8,23.8,23.4,45,62,0.726,85,161,0.528,27,88,0.307,2.1,3.5,24.9,1,75,2.69889,113.024,3.2,2009,5415,1.71995893,17.0,95.4139,90.0492,3.39905,183.665,8.12092,4.28498,3.8359400000000003,6.196000000000001,27.1429,3.3369999999999997,2.859,1,296,8.46,0,0,0,0,1,0,0,0,1
142,DeMar DeRozan,USC,35,82.8,108.2,22.3,53.1,55.51,9.3,11.6,9.6,17.1,95,147,0.6459999999999999,186,331,0.562,6,36,0.16699999999999998,1.2,1.6,40.1,1,79,3.6446400000000003,115.96600000000001,2.5,2009,5417,0.69861437,9.0,99.6449,91.3877,4.010330000000001,189.502,4.624219999999999,3.25772,1.3665,4.665,33.3714,3.3760000000000003,1.2890000000000001,1,485,13.86,0,0,0,0,1,0,0,1,0
143,Greg Monroe,Georgetown,34,85.6,106.8,27.5,53.4,56.68,8.6,25.2,22.4,20.8,138,209,0.66,195,358,0.545,7,27,0.259,4.9,2.2,54.3,2,83,4.66555,123.77799999999999,3.0,2010,5531,1.14286148,7.0,93.1304,86.8378,4.7123,266.08099999999996,7.88435,3.1247700000000003,4.759580000000001,8.1,34.2353,5.257999999999999,2.842,0,549,16.15,0,0,1,0,0,0,0,0,0
144,Al-Farouq Aminu,Wake Forest,31,76.4,101.8,27.8,47.1,52.4,14.6,20.5,9.1,20.6,139,199,0.6980000000000001,149,308,0.484,18,66,0.273,4.5,2.6,53.2,2,81,3.55131,118.00399999999999,3.8,2010,5612,0.41415375,8.0,90.2827,85.7956,4.31568,237.06099999999998,6.7763100000000005,2.91129,3.86502,6.157,31.2903,3.946,2.211,0,491,15.84,0,0,0,0,0,0,0,1,0
145,Paul George,Fresno St.,28,72.6,105.6,27.3,51.0,57.22,6.8,18.6,22.6,20.8,110,122,0.902,92,188,0.489,58,163,0.35600000000000004,3.0,3.9,34.8,2,80,3.6053,115.82,3.5,2010,5903,0.96627446,10.0,94.6435,92.7156,3.89014,210.18599999999998,6.9798800000000005,3.70146,3.2784199999999997,6.064,33.1786,3.9810000000000003,2.083,1,468,16.71,0,0,0,1,0,0,0,1,0
146,Luke Babbitt,Nevada,33,93.2,120.4,26.0,54.0,61.23,6.5,19.1,10.9,13.9,195,212,0.92,203,393,0.517,42,100,0.42,1.9,1.5,43.0,2,81,5.92246,130.308,2.7,2010,6121,0.88608547,16.0,103.76,99.6456,3.47298,246.614,5.30685,5.06148,0.245377,6.7989999999999995,37.5455,6.5760000000000005,0.223,0,727,22.03,0,0,0,1,0,0,0,1,0
147,Gordon Hayward,Butler,37,81.2,113.3,24.4,52.7,60.13,7.6,23.4,12.1,17.5,179,216,0.8290000000000001,126,213,0.5920000000000001,47,160,0.294,2.8,2.0,57.9,2,81,4.5571,123.85600000000001,2.5,2010,6696,0.72942149,9.0,88.9765,84.8713,4.82144,258.749,8.865110000000001,4.17742,4.68769,9.033999999999999,33.4865,5.577000000000001,3.457,1,572,15.46,0,0,0,1,0,0,0,1,0
148,Shelvin Mack,Butler,37,79.4,107.1,27.9,49.0,53.25,2.7,14.3,25.1,16.9,120,156,0.769,107,237,0.451,85,242,0.35100000000000003,0.30000000000000004,1.4,32.6,3,75,4.02315,121.432,2.2,2011,6698,1.41756455,34.0,100.15700000000001,96.6054,3.34166,195.04,5.380809999999999,4.44273,0.938083,6.471,32.1892,5.497000000000001,0.9740000000000001,0,589,15.92,0,0,0,1,0,0,0,0,1
149,Ed Davis,North Carolina,23,43.0,112.0,21.5,57.8,60.66,10.8,24.2,6.8,18.3,87,132,0.659,111,192,0.578,0,0,0.0,9.5,0.9,68.8,2,82,3.2079299999999997,117.85700000000001,2.6,2010,6808,0.4782500000000001,13.0,92.5656,87.8784,3.71526,160.882,7.7873,2.1097599999999996,5.6775400000000005,6.9910000000000005,27.8696,3.9360000000000004,3.055,0,309,13.43,0,0,0,0,0,0,0,1,0
150,Reggie Jackson,Boston College,34,85.4,120.5,27.2,58.5,61.79,3.9,11.3,29.7,16.0,109,137,0.7959999999999999,148,266,0.556,71,169,0.42,1.7000000000000002,1.9,31.5,3,75,6.25729,137.736,2.0,2011,6923,1.87651108,24.0,108.416,103.775,2.74324,187.74200000000002,8.23193,8.02022,0.211709,8.857000000000001,34.1471,8.512,0.34500000000000003,0,618,18.18,0,0,0,0,0,0,0,0,1
151,Tyler Zeller,North Carolina,38,70.2,121.2,24.4,55.3,61.56,14.1,20.2,6.3,15.3,181,224,0.8079999999999999,220,398,0.5529999999999999,0,0,0.0,5.3,1.7000000000000002,56.3,4,84,4.78484,133.481,3.8,2012,6927,0.49315496,17.0,88.5932,84.3171,4.09334,257.763,10.4678,5.896319999999999,4.5714500000000005,9.627,28.1579,6.61,3.017,0,621,16.34,0,0,0,0,0,0,0,1,0
152,Iman Shumpert,Georgia Tech,31,79.4,107.1,28.7,45.4,51.72,5.8,16.4,25.7,14.6,141,175,0.8059999999999999,135,285,0.474,42,151,0.278,0.7000000000000001,5.0,40.1,3,77,4.23152,123.34200000000001,3.5,2011,7189,1.5,17.0,91.788,88.6926,4.21159,225.93400000000003,8.6455,5.3394699999999995,3.3060300000000002,8.096,32.0,4.468999999999999,3.627,0,537,17.32,0,0,0,0,0,0,0,0,1
153,Chris Singleton,Florida St.,28,59.6,102.7,23.6,49.5,53.06,8.2,17.0,8.9,18.2,84,126,0.667,89,191,0.466,35,95,0.368,5.9,3.9,44.1,3,81,2.61148,110.93,4.4,2011,7190,0.54098963,18.0,83.4244,80.083,4.7045200000000005,205.46900000000002,8.61787,2.08922,6.52865,7.754,29.0714,2.237,5.517,0,367,13.11,0,0,0,0,0,0,0,1,0
154,Josh Harrellson,Kentucky,38,71.0,131.3,13.7,61.5,61.59,15.2,18.9,5.1,11.3,33,56,0.589,125,198,0.631,2,10,0.2,5.2,2.0,26.9,4,82,4.03258,125.838,3.4,2011,7227,1.07152552,45.0,91.5978,86.3839,3.9963699999999998,234.113,10.5336,5.73541,4.7982,7.381,28.5,4.444,2.9370000000000003,0,289,7.61,0,0,0,0,0,0,1,1,0
155,DeAndre Liggins,Kentucky,38,78.8,106.5,15.9,49.2,52.25,2.2,11.8,14.2,17.3,68,105,0.648,76,172,0.442,36,92,0.391,2.3,2.3,39.8,3,78,2.24478,105.463,3.1,2011,7228,1.74540555,53.0,95.8686,90.4115,3.9915300000000005,220.706,6.17022,2.8292,3.34102,5.377999999999999,31.6053,1.69,3.688,0,328,8.63,0,0,0,0,0,0,1,0,1
156,Darius Miller,Kentucky,40,65.2,117.9,18.6,56.6,59.29,4.3,7.3,14.3,17.8,55,69,0.797,87,153,0.5690000000000001,56,149,0.376,1.2,1.9,22.8,4,80,3.3683199999999998,121.57600000000001,3.3,2012,7229,1.4137931000000001,46.0,96.5786,91.8848,3.11829,159.011,7.441610000000001,6.341559999999999,1.10005,6.836,26.075,4.708,2.128,0,397,9.93,0,0,0,0,0,0,1,0,1
157,Willie Warren,Oklahoma,21,53.6,101.7,29.6,50.0,56.73,2.4,9.6,28.2,23.6,101,127,0.795,76,145,0.524,30,97,0.309,0.2,1.8,52.5,2,76,3.65144,117.88,2.9,2010,7409,1.07499672,54.0,109.865,105.00299999999999,2.35241,105.325,2.11576,3.38162,-1.26586,2.265,31.9048,2.838,-0.5730000000000001,0,343,16.33,0,1,0,0,0,0,0,0,1
158,Andrew Nicholson,St. Bonaventure,32,74.3,116.7,28.1,60.1,63.77,11.2,22.8,9.4,18.1,128,165,0.7759999999999999,197,332,0.593,23,53,0.434,7.3,1.3,42.9,4,81,4.86049,131.488,3.7,2012,8064,0.4125200000000001,19.0,93.7441,91.5303,3.59007,207.66,8.7323,5.16878,3.5635199999999996,9.46,30.0625,7.603,1.857,0,591,18.47,0,0,0,1,0,0,0,1,0
159,Trey Thompkins,Georgia,28,56.4,95.5,25.9,48.7,51.5,8.7,22.0,7.5,20.5,53,73,0.726,101,223,0.45299999999999996,33,86,0.384,4.2,2.1,23.6,1,82,1.95987,106.214,2.6,2009,8201,0.32351972,37.0,93.6352,89.6247,3.27211,170.007,1.3975300000000002,-0.895473,2.293,2.54,25.9643,1.31,1.23,0,354,12.64,0,0,0,0,0,0,1,1,0
160,Travis Leslie,Georgia,33,78.7,114.0,24.8,51.0,56.05,12.2,13.6,20.6,16.7,109,136,0.8009999999999999,164,317,0.517,13,43,0.302,2.0,2.3,37.8,3,76,4.41856,125.39399999999999,2.4,2011,8206,1.36620962,47.0,97.1049,93.3879,3.6621099999999998,192.479,8.693760000000001,6.04665,2.64711,7.4670000000000005,32.1818,5.98,1.4869999999999999,0,476,14.42,0,0,0,0,0,0,1,0,1
161,Jeffery Taylor,Vanderbilt,36,79.5,111.6,25.6,57.0,58.03,8.4,12.1,12.6,16.1,95,157,0.605,144,270,0.5329999999999999,66,156,0.423,1.4,2.4,36.9,4,79,4.513380000000001,125.241,2.3,2012,8208,0.7848159,31.0,98.1097,92.6213,3.7225599999999996,208.04,8.3837,6.18176,2.20194,7.726,32.1389,6.2589999999999995,1.4669999999999999,0,581,16.14,0,0,0,0,0,0,1,1,0
162,Miles Plumlee,Duke,34,50.9,117.3,17.6,61.0,62.05,16.6,22.7,5.1,20.0,48,76,0.632,89,146,0.61,0,0,0.0,4.2,1.5,52.1,4,82,2.45494,119.113,4.5,2012,8402,0.42855986,26.0,94.9681,89.8214,2.5794,152.76,6.405819999999999,3.36999,3.03583,5.105,20.5,3.6289999999999996,1.476,0,226,6.65,0,0,0,0,0,0,0,1,0
163,Isaiah Thomas,Washington,35,79.1,114.3,27.2,51.7,56.25,2.5,9.5,32.7,19.0,151,210,0.7190000000000001,128,250,0.512,60,172,0.34900000000000003,0.2,2.3,49.8,3,69,5.04539,130.894,2.7,2011,8712,2.04809181,60.0,99.5797,94.9239,3.5126699999999995,197.365,6.455430000000001,6.25357,0.201859,7.287999999999999,31.8571,5.93,1.358,1,587,16.77,0,0,0,0,1,0,0,0,1
164,Klay Thompson,Washington St.,34,83.0,107.6,31.9,52.5,57.37,2.6,14.0,25.0,17.8,155,185,0.838,142,305,0.466,98,246,0.39799999999999996,3.1,2.8,33.6,3,78,5.10318,127.806,3.4,2011,8716,1.1043341999999998,11.0,94.8348,90.4682,4.33914,247.877,8.491539999999999,5.72791,2.76363,9.076,34.6765,6.434,2.642,1,733,21.56,0,0,0,0,1,0,0,0,1
165,Kyle O'Quinn,Norfolk St.,34,77.2,113.8,25.0,59.6,63.0,11.6,25.0,11.2,19.5,150,213,0.7040000000000001,187,301,0.621,6,28,0.214,9.1,1.1,64.7,4,82,3.5189999999999997,117.17399999999999,4.1,2012,8774,0.56181235,49.0,91.3461,93.0869,3.5657900000000002,255.63099999999997,7.26607,2.51637,4.7497,5.5489999999999995,31.2353,3.915,1.6340000000000001,0,542,15.94,0,0,0,1,0,0,0,0,0
166,Marcus Morris,Kansas,38,70.6,122.3,25.9,60.1,62.51,11.5,19.0,11.4,13.7,148,215,0.6880000000000001,214,345,0.62,26,76,0.342,2.4,1.7000000000000002,51.1,3,81,5.01736,136.159,3.6,2011,8822,0.92536298,14.0,91.705,86.7767,3.93206,223.43200000000002,9.885639999999999,7.03198,2.8536599999999996,10.719000000000001,28.3158,8.079,2.64,0,654,17.21,0,1,0,0,0,0,0,1,0
167,Draymond Green,Michigan St.,37,82.8,107.3,28.2,50.4,54.22,8.2,28.5,24.2,19.7,125,173,0.723,160,338,0.473,52,134,0.38799999999999996,3.4,2.7,36.7,4,79,4.64124,124.75200000000001,3.4,2012,8827,1.25893624,35.0,83.1827,77.9306,5.56188,304.211,11.177999999999999,4.52519,6.652839999999999,10.652999999999999,33.2162,6.124,4.529,1,601,16.24,1,0,0,0,0,0,0,1,0
168,Quincy Acy,Baylor,37,74.6,116.7,19.2,57.1,62.87,10.7,18.6,6.5,19.9,132,170,0.7759999999999999,145,257,0.5640000000000001,3,5,0.6000000000000001,6.5,1.8,64.9,4,79,3.7301699999999998,120.367,4.2,2012,9007,0.5211319000000001,37.0,94.3303,89.5366,3.81235,233.362,8.42763,3.7431099999999997,4.68452,6.682,29.9459,3.7430000000000003,2.9389999999999996,0,431,11.65,0,1,0,0,0,0,0,1,0
169,Kemba Walker,Connecticut,41,92.4,117.8,31.5,47.8,54.3,3.9,11.5,28.0,11.8,258,315,0.8190000000000001,241,512,0.471,75,227,0.33,0.5,3.1,42.6,3,73,7.49948,143.405,1.5,2011,9075,1.97848609,9.0,97.6871,91.1048,4.59401,280.051,11.345999999999998,9.31097,2.03508,11.699000000000002,37.6341,8.925,2.7739999999999996,1,965,23.54,0,0,1,0,0,0,0,0,1
170,Jimmy Butler,Marquette,37,86.3,122.0,21.2,51.6,58.67,8.2,12.0,13.2,11.6,188,240,0.7829999999999999,167,324,0.515,20,58,0.34500000000000003,1.1,2.4,62.8,4,78,5.34463,129.53,1.5,2011,9284,1.59253169,30.0,101.48299999999999,95.5339,3.76171,229.305,8.3533,6.4656,1.88771,8.134,34.6486,6.54,1.594,1,582,15.73,0,0,1,0,0,0,0,0,1
171,Tyreke Evans,Memphis,37,72.2,101.8,33.0,48.9,52.92,5.0,15.3,30.0,21.8,138,194,0.711,196,381,0.514,34,124,0.27399999999999997,2.8,4.2,38.4,1,78,3.7845800000000005,122.038,3.3,2009,9524,1.07519613,4.0,82.1427,79.0978,4.72624,250.295,9.94316,3.7774699999999997,6.165690000000001,10.097000000000001,28.973000000000003,4.886,5.211,0,632,17.08,0,0,0,1,0,0,0,0,1
172,Kim English,Missouri,35,83.6,120.8,18.9,64.0,65.84,3.4,11.9,8.6,16.0,87,120,0.725,93,158,0.589,78,170,0.45899999999999996,0.9,2.3,36.6,4,78,4.48006,122.944,2.8,2012,9696,0.94916059,44.0,100.87,97.7854,3.3155699999999997,201.05900000000003,7.35169,6.5822899999999995,0.769401,6.635,33.5714,5.854,0.7809999999999999,0,507,14.49,0,1,0,0,0,0,0,0,1
173,Devin Ebanks,West Virginia,34,75.1,108.5,20.6,46.2,52.69,9.5,18.0,14.7,19.4,117,152,0.77,141,285,0.495,3,30,0.1,2.2,1.9,48.3,2,81,3.70978,116.389,1.9,2010,9704,1.10666848,43.0,95.485,87.1729,4.57632,222.548,7.1705,3.16845,4.00205,6.372999999999999,34.1471,3.94,2.4330000000000003,0,408,12.0,0,0,1,0,0,0,0,1,0
174,Andy Rautins,Syracuse,35,81.2,115.1,18.7,60.3,63.19,2.0,8.8,23.9,25.6,66,81,0.8150000000000001,32,56,0.5710000000000001,98,241,0.407,0.8,3.4,27.3,4,76,3.64212,116.814,2.7,2010,10094,1.74489286,38.0,95.4256,89.4601,4.17588,216.229,7.72072,6.10625,1.61447,6.636,32.4857,4.101,2.535,0,424,12.11,0,0,1,0,0,0,0,0,1
175,John Henson,North Carolina,35,66.8,107.4,21.9,50.0,50.51,9.1,25.1,8.0,11.0,69,135,0.511,205,410,0.5,0,0,0.0,9.6,1.1,32.9,3,83,3.01983,114.34700000000001,2.2,2012,10202,0.97775531,14.0,85.5966,81.493,4.51549,270.434,9.11316,1.7624799999999998,7.3506800000000005,8.359,29.1143,4.105,4.254,0,479,13.69,0,0,0,0,0,0,0,1,0
176,Jeff Withey,Kansas,37,76.0,113.7,21.0,58.3,62.07,8.8,20.9,6.2,17.8,137,192,0.7140000000000001,184,317,0.58,1,1,1.0,13.7,1.4,60.4,4,84,3.75176,119.463,2.7,2013,10238,0.4794222,39.0,83.0455,78.5563,4.99547,289.791,11.3137,1.90025,9.41347,10.844000000000001,30.9189,4.834,6.01,0,508,13.73,0,1,0,0,0,0,0,0,0
177,Xavier Henry,Kansas,36,68.3,113.7,21.7,55.5,59.1,5.2,11.5,9.8,18.2,90,115,0.7829999999999999,93,189,0.49200000000000005,69,165,0.418,1.8,3.1,32.5,1,78,3.5078400000000003,121.52,2.7,2010,10527,0.76809099,12.0,92.3379,86.6892,3.7732,196.4,8.27292,5.4471300000000005,2.82579,8.89,27.5,5.789,3.1010000000000004,0,483,13.42,0,1,0,0,0,0,0,0,1
178,Orlando Johnson,UC Santa Barbara,29,84.7,113.1,29.1,53.0,56.61,4.9,13.5,19.2,15.1,124,174,0.713,126,270,0.467,67,157,0.42700000000000005,2.2,1.9,40.7,4,77,4.74175,124.66,2.1,2012,10632,1.19715721,36.0,102.081,102.314,2.82713,174.73,4.3562,5.05506,-0.698855,6.184,34.4828,6.547000000000001,-0.363,0,577,19.9,0,0,0,1,0,0,0,0,1
179,Derrick Favors,Georgia Tech,35,69.2,109.0,21.8,61.5,62.31,12.5,20.2,7.3,22.9,86,137,0.628,177,287,0.617,0,1,0.0,7.8,1.8,47.6,1,82,3.2709200000000003,118.568,3.8,2010,10724,0.38374507,3.0,88.5618,84.2157,4.06076,235.75400000000002,9.27595,3.18989,6.08606,7.596,27.7714,4.15,3.446,0,440,12.57,0,0,0,0,0,0,0,1,0
180,Glen Rice,Georgia Tech,21,50.4,103.9,25.7,52.5,53.86,8.0,18.8,19.1,18.8,40,66,0.606,72,133,0.541,30,90,0.33299999999999996,3.3,2.8,29.6,3,77,3.31843,116.32700000000001,3.2,2012,10728,1.0,35.0,94.06,91.8428,3.58066,130.363,6.59998,3.6755,2.9244700000000003,5.979,29.9048,3.846,2.133,0,274,13.05,0,0,0,0,0,0,0,0,1
181,Darius Johnson-Odom,Marquette,34,80.0,109.3,25.4,52.9,56.8,2.3,9.2,17.7,15.9,126,165,0.764,133,270,0.493,77,200,0.385,0.4,1.6,35.1,4,74,4.50725,123.78,2.4,2012,10809,1.16252284,55.0,97.9151,93.5461,3.7495199999999995,184.361,4.5525400000000005,4.31701,0.23553600000000002,5.942,32.9412,4.878,1.064,0,623,18.32,0,0,1,0,0,0,0,0,1
182,Tiny Gallon,Oklahoma,30,57.0,102.9,24.7,55.6,58.43,13.2,25.5,7.6,23.4,62,89,0.6970000000000001,118,206,0.5730000000000001,4,17,0.235,3.3,1.7000000000000002,39.9,1,81,2.41622,114.088,4.8,2010,11036,0.34286204000000003,47.0,102.044,95.9972,2.49168,154.541,2.16738,0.67474,1.49264,1.851,23.7333,1.936,-0.085,0,310,10.33,0,1,0,0,0,0,0,1,0
183,Tyler Honeycutt,UCLA,33,83.9,97.9,21.7,48.3,51.93,5.3,17.8,16.8,23.6,78,106,0.736,89,203,0.43799999999999994,55,152,0.36200000000000004,5.6,1.5,29.9,2,80,2.33011,104.348,1.8,2011,11221,0.93000693,35.0,95.3301,90.2386,4.40193,234.231,6.42103,1.23312,5.18792,5.5489999999999995,34.9697,2.713,2.8360000000000003,0,421,12.76,0,0,0,0,1,0,0,1,0
184,Jerome Jordan,Tulsa,34,74.9,111.1,25.9,55.3,59.66,9.3,23.8,10.1,17.1,165,240,0.6880000000000001,183,331,0.5529999999999999,0,0,0.0,7.7,0.9,72.5,4,84,3.86648,121.72,3.8,2010,11309,0.57142226,44.0,91.9166,89.0593,3.89043,233.614,5.75709,1.7445700000000002,4.012519999999999,7.164,29.9412,4.494,2.67,0,531,15.62,0,0,0,1,0,0,0,0,0
185,Darington Hobson,New Mexico,35,83.3,105.9,27.7,48.4,52.01,7.0,24.6,29.3,18.7,130,199,0.653,154,331,0.465,39,108,0.361,1.6,2.2,45.3,3,79,4.01051,119.178,2.3,2010,11344,1.5384667200000002,37.0,94.7402,91.7261,4.02274,255.21599999999998,7.43107,4.19835,3.23272,7.4670000000000005,33.5714,5.747999999999999,1.719,0,555,15.86,0,0,0,1,0,0,0,1,0
186,Hassan Whiteside,Marshall,31,65.6,101.7,24.9,51.0,53.55,12.0,24.0,1.8,16.4,101,170,0.594,143,284,0.504,3,5,0.6000000000000001,18.3,1.2,58.8,1,84,2.27687,109.51899999999999,3.8,2010,11351,0.11864229,33.0,88.111,86.6474,3.6278900000000003,231.982,4.89233,-2.39774,7.29007,7.88,26.5484,3.432,4.448,0,396,12.77,0,0,0,1,0,0,0,0,0
187,Jordan Hamilton,Texas,36,80.0,113.6,27.1,52.2,55.0,7.0,18.5,14.6,14.3,95,122,0.779,153,318,0.48100000000000004,90,234,0.385,1.8,1.6,22.1,2,79,4.90635,129.112,2.2,2011,11388,0.98700266,26.0,89.7318,85.4175,4.6092200000000005,237.627,9.14788,6.31744,2.83045,9.677999999999999,32.2222,7.501,2.177,0,671,18.64,0,1,0,0,0,0,0,0,1
188,Solomon Hill,Arizona,35,82.1,113.7,21.4,54.1,57.94,6.6,12.8,16.8,18.7,95,124,0.7659999999999999,101,199,0.508,57,146,0.39,1.8,2.1,35.9,4,79,4.28294,121.47200000000001,2.6,2013,11698,1.23377273,23.0,95.9089,91.6638,3.90349,209.657,8.34218,5.55278,2.7894,7.3839999999999995,32.9714,5.285,2.099,0,468,13.37,0,0,0,0,0,1,0,1,0
189,John Jenkins,Vanderbilt,35,80.9,126.4,23.6,62.0,65.58,1.7000000000000002,8.2,8.4,12.0,128,153,0.8370000000000001,83,153,0.542,134,305,0.439,1.0,1.5,33.4,3,75,6.27491,138.69799999999998,1.4,2012,11858,0.76365025,23.0,102.238,96.4593,3.45085,175.03900000000002,9.0844,8.9731,0.111299,11.158,33.6286,9.918,1.24,0,696,19.89,0,0,0,0,0,0,1,0,1
190,Kelly Olynyk,Gonzaga,31,60.3,123.5,30.4,64.4,67.83,11.8,20.1,15.1,18.4,131,168,0.78,201,304,0.6609999999999999,9,29,0.31,5.1,1.6,50.5,3,84,5.57364,144.627,3.5,2013,11882,0.69331239,13.0,89.4414,86.1418,3.64964,173.399,12.4778,7.989730000000001,4.48805,12.931,26.4516,10.743,2.188,0,560,18.06,0,0,0,1,0,0,0,1,0
191,Elliot Williams,Memphis,34,83.3,112.8,27.7,53.6,59.85,2.7,11.3,24.0,18.8,194,256,0.758,118,224,0.527,60,164,0.366,0.4,2.4,66.0,2,77,4.82942,126.27,2.4,2010,11987,1.27998776,22.0,100.027,97.5047,3.35336,187.36900000000003,5.026619999999999,5.66277,-0.636145,6.151,33.3235,5.906000000000001,0.245,0,610,17.94,0,0,0,1,0,0,0,0,1
192,Nate Wolters,South Dakota St.,31,91.8,122.7,30.8,54.5,60.31,3.6,14.1,35.1,12.8,182,221,0.8240000000000001,167,314,0.532,62,163,0.38,0.4,2.9,46.3,4,75,6.90102,136.415,1.6,2013,12007,2.3999752,38.0,100.90799999999999,102.126,3.1249,220.48,9.29927,9.26556,0.0337061,9.704,38.4839,9.062999999999999,0.6409999999999999,0,702,22.65,0,0,0,1,0,0,0,0,1
193,Mason Plumlee,Duke,36,86.7,113.1,25.1,59.9,62.8,9.8,23.3,11.5,19.2,173,254,0.6809999999999999,221,369,0.599,0,0,0.0,4.0,1.7000000000000002,68.8,4,82,5.15183,126.73100000000001,2.9,2013,12278,0.67959876,22.0,90.9172,84.9855,4.9222,282.551,8.987910000000001,4.2961800000000006,4.69172,8.741,34.6667,5.865,2.8760000000000003,0,615,17.08,0,0,0,0,0,0,0,1,0
194,Jordan Williams,Maryland,33,81.3,110.8,23.7,53.8,55.23,12.6,26.0,3.9,11.5,131,228,0.5750000000000001,213,396,0.5379999999999999,0,0,0.0,4.1,1.2,57.6,2,82,3.87178,119.243,3.0,2011,12373,0.39623934,36.0,89.2014,84.9025,4.7415199999999995,263.04,3.73125,1.6366900000000002,2.09456,6.222,32.5152,4.069,2.153,0,557,16.88,0,0,0,0,0,0,0,1,0
195,Avery Bradley,Texas,34,72.9,105.2,19.0,48.9,49.58,3.5,6.6,12.4,14.6,36,66,0.545,117,256,0.457,42,112,0.375,1.6,2.4,17.9,1,74,2.47167,108.917,3.2,2010,12555,1.36537204,19.0,97.7023,92.5408,3.43879,176.727,4.9118900000000005,2.97444,1.93745,3.9019999999999997,29.5,1.975,1.9269999999999998,0,396,11.65,0,1,0,0,0,0,0,0,1
196,Daniel Orton,Kentucky,38,32.7,95.1,15.9,52.7,53.34,10.3,16.3,5.0,26.8,33,63,0.524,48,89,0.539,0,2,0.0,10.6,2.4,69.2,1,83,0.38516999999999996,92.9901,7.0,2010,12620,0.3947,29.0,86.2755,82.1487,2.01344,124.495,7.39629,-0.6703560000000001,8.06665,4.112,13.2105,-1.539,5.651,0,129,3.39,0,0,0,0,0,0,1,1,0
197,Eric Bledsoe,Kentucky,37,73.1,100.4,20.2,54.0,56.56,2.0,8.6,16.8,27.7,82,123,0.667,95,184,0.516,49,128,0.38299999999999995,1.1,2.6,39.4,1,73,2.1516599999999997,105.16,2.9,2010,12621,0.95536835,18.0,94.8649,90.0148,3.80115,201.43400000000003,4.243040000000001,1.75407,2.48897,3.844,30.3243,1.16,2.6839999999999997,0,419,11.32,0,0,0,0,0,0,1,0,1
198,Khris Middleton,Texas A&M,19,44.3,96.0,28.6,45.1,48.32,5.7,15.8,19.0,16.5,39,52,0.75,77,160,0.48100000000000004,19,74,0.257,1.1,2.1,22.2,3,79,2.6215200000000003,110.524,2.7,2012,12631,1.0,39.0,96.8178,90.5318,3.58719,98.5027,3.775,1.88791,1.88709,3.7430000000000003,29.0526,2.74,1.003,0,250,13.16,0,1,0,0,0,0,0,1,0
199,John Wall,Kentucky,37,83.9,108.7,26.9,50.3,56.18,2.7,10.1,34.8,24.2,175,232,0.754,165,324,0.509,37,114,0.325,1.5,2.9,53.0,1,76,4.6041099999999995,123.007,2.2,2010,12637,1.61745716,1.0,93.3072,88.79299999999999,4.5096300000000005,247.229,7.04822,4.3584,2.68982,7.479,34.8108,4.415,3.0639999999999996,1,616,16.65,0,0,0,0,0,0,1,0,1
200,Derrick Williams,Arizona,38,74.1,123.1,28.7,65.0,68.97,11.8,21.9,8.7,18.2,247,331,0.746,184,306,0.601,42,74,0.5680000000000001,2.3,1.9,87.1,2,80,5.94204,142.708,3.7,2011,12660,0.43000456,2.0,96.0426,91.1963,3.67449,238.46400000000003,10.2486,8.17481,2.07375,11.648,30.0263,9.592,2.056,0,741,19.5,0,0,0,0,1,0,0,1,0
201,Peyton Siva,Louisville,40,76.7,105.0,21.1,45.9,51.34,1.1,7.6,34.3,24.0,85,98,0.867,101,212,0.476,38,132,0.28800000000000003,0.6000000000000001,4.3,28.5,4,72,3.12814,113.272,3.3,2013,13289,2.1509433999999996,56.0,87.954,83.2111,4.54732,239.99099999999999,6.089580000000001,3.3704,2.7191799999999997,7.12,31.175,2.484,4.636,0,401,10.02,0,0,1,0,0,0,0,0,1
202,Hamady Ndiaye,Rutgers,31,70.3,109.6,16.7,58.2,59.7,9.3,17.2,3.2,17.5,72,117,0.615,113,194,0.5820000000000001,0,0,0.0,14.6,0.9,60.3,4,84,2.32928,108.382,4.0,2010,13308,0.29547696,56.0,99.2266,95.0523,3.0682,195.171,6.571089999999999,0.13278299999999998,6.4383,5.38,28.2258,1.8730000000000002,3.5069999999999997,0,298,9.61,0,0,1,0,0,0,0,0,0
203,Lance Stephenson,Cincinnati,34,67.6,99.3,26.0,46.2,49.35,7.3,14.0,19.1,19.5,79,119,0.664,146,295,0.495,16,73,0.21899999999999997,0.7000000000000001,1.9,32.3,1,77,2.5779099999999997,111.20299999999999,2.8,2010,13349,1.03702149,40.0,99.2715,93.3915,3.1973,171.52700000000002,3.5977300000000003,1.6004200000000002,1.99731,3.785,28.2353,2.342,1.443,0,419,12.32,0,0,1,0,0,0,0,0,1
